id,geom
bffaf1a0-d4e3-4a6d-8369-499446b7a3b8,01060000000B00000001030000000100000007000000504F644D8F655840C07F441D55553240001671A155655840C07F441D55553240E0012401CD645840C07F441D55553240101F337E44645840C07F441D55553240F0EE723F0A645840C07F441D5555324070457A7FE663584000B1653C49563240504F644D8F655840C07F441D555532400103000000010000000A000000E0699C5FF7675840407A2FE41051324000E0C63F96675840407A2FE41051324020DEEEBE8D67584000D460402E5132409042E021EF66584080B4A919515232409042E021EF66584000FDB9003353324060BCB5EC7366584000FDB90033533240C05FEF9E6666584000D3D9614B533240C05FEF9E66665840C009627137543240103FCA615A675840801DEE82C0523240E0699C5FF7675840407A2FE410513240010300000001000000250000001084B23B07695840007DB90033333240D066FA3792685840007DB9003333324070A0ABBF8868584000144CE65733324070A0ABBF88685840C0FF431D5535324060D87A9820685840C0FF431D55353240907BEC400068584040F71E8A01363240907BEC40006858408082CE39773732401061EFD7C76758408082CE3977373240C098FBBD77675840C0D6EAB297393240C098FBBD7767584000FD1F6799393240C098FBBD77675840C07FAA83BB3B3240C0A1829C5A675840C07FAA83BB3B324080E8F50040675840408C707EC23D324010A5A7A170675840C0207944843F324040DB14A13B685840403045C18B423240E0FE3741FE685840800526236646324050C56A3E11695840800526236646324050C56A3E11695840800268800A473240B02CB17D2B69584040FA6C4259483240E00886BE1E695840409C1444DC48324050C56A3E11695840C045DF3B6949324050C56A3E11695840000B3B5CAA4A3240805DB57DF2685840000B3B5CAA4A324090FCF03EF16858400089E566B74A3240107C445E3968584080F5E8C1DC4E3240907BEC4000685840C0667048A24F3240907BEC4000685840C0AC4872F8503240B063B4A05A68584000A4DBFFFF4F32406079048263695840807530F99E493240004DDDE06E695840005E365F24483240B097A7BE56695840003B3B05F8463240C05F2F5FC1685840408CC236E1423240600DB57FC8675840C02ADE25703F3240A0E37641A7675840C04EFA9FFB3E3240108DA2E08C675840C0AAA01B993B32406078ABC0F3675840C024435C383832401084B23B07695840007DB9003333324001030000000100000005000000101DCE477C69584040FA2EE410313240F08D1C341E69584040FA2EE41031324050C56A3E1169584000C46A6B4331324050C56A3E11695840C0CD914604333240101DCE477C69584040FA2EE4103132400103000000010000002A000000103F337E446C584000DE914258113240103F337E446C584000FDB80033133240103F337E446C584000B062F4DB133240E01A665E716C5840C01480BBEB143240C02ADEBE716C58400034C6FCDB153240103F337E446C584000E561889B173240103F337E446C5840007D1F67991932405040CF5C0A6C5840007D1F6799193240301A74FFBB6B5840801D1635971B3240301A74FFBB6B5840C0FFA983BB1B3240301A74FFBB6B5840808234A0DD1D3240301A74FFBB6B58408005BFBCFF1F3240301A74FFBB6B5840408849D921223240F07B4E37B36B5840408849D921223240E0B746C1B66B58400029EF3D5B233240E0C0CD9F996B5840004645A164263240C073EF9E666B5840006F6B82A72832400006275F336B5840C037A56C902932400006275F336B5840008B3A5CAA2A324020E167E0AA6A5840008B3A5CAA2A324010E1835BA16A5840008B3A5CAA2A324040BCA861226A5840C0D9043A922B324040BCA861226A5840C00DC578CC2C3240407757C1D2695840C00DC578CC2C3240405972609C695840806D9148DA2D324080D9B7DE9969584080DEB16CE52D324080D9B7DE996958408077A4C7EE2E324080D9B7DE9969584040E096CE86303240E0152401CD69584080E78541982F324050C96A3E116A584000BA6B9DB72D324010F018A26D6A5840C0F0D47E6A2C3240402F0D801B6B58408013A77C072B3240E0C0CD9F996B584040C6642139293240F0D96620F96B58400059221CB2253240E0051F40E96B58404092F699B2233240F0D96620F96B584000E75B4067223240106E7661CE6B5840005C6FD8B51D3240C0F32CFE196C58400099DAE4EF1A3240F0E526609E6C58408055F29880173240C018D001AC6C584080EF19C57114324070A14441536C5840002B59DFBF113240103F337E446C584000DE91425811324001030000000100000009000000103F337E446C5840809E5FB35B0F3240103F337E446C5840400816A6EE0E3240009F301E086C5840400816A6EE0E32406088ABC0F36B5840000C98DF680F3240E0B9E64BD26B5840407A2EE4101132409050BB553A6C5840407A2EE410113240A0FA1D80376C5840006BE8F7FC10324020092DE1336C584000DFE541790F3240103F337E446C5840809E5FB35B0F32400103000000010000000D000000A04DA639DC6D5840000B3A5CAA0A3240A01B2AF58F6D5840000B3A5CAA0A32401022A7DE7D6D5840C07A8BC22D0B3240A0A885C15F6D584000842CB81E0D3240003671A1556D5840800BB6BE470D3240003671A1556D5840400816A6EE0E3240E0212401CD6C5840400816A6EE0E3240E0212401CD6C584080B63BC3D30F3240D0D41221D86C584080690E68E80F324030E6C0A11A6D5840403E88BCE40F32408057555E556D5840C09082C64B0F3240F0363840936D584080C7EBA7FE0D3240A04DA639DC6D5840000B3A5CAA0A32400103000000010000000E00000060ACB081D76E5840400849D92102324040F754B6726E5840400849D9210232400091D0FE6A6E5840400816FA5F023240F091AE01746E5840C080DE0032043240C07FEF9E666E584040027B3193043240C07FEF9E666E58408005252366063240E0937C54266E58408005252366063240E05A3020DE6D5840C052349F72083240E05A3020DE6D58404088AF3F88083240E05A3020DE6D584080188735940A324030BD5D5EE36D584000B40DDE560A324090529BA0B06E58404015E7C6F3053240408B57C1D26E5840C050D47E6A04324060ACB081D76E5840400849D9210232400103000000010000000D000000B0762DC2776F5840007F740645F33140B0762DC2776F5840C0FF421D55F53140B0762DC2776F58408082CD3977F73140B0762DC2776F584000FD1E6799F93140B0762DC2776F5840C07FA983BBFB3140E0C90FFD3D6F5840C07FA983BBFB3140A0A4AE1DEF6E58408057E12537FE3140A0A4AE1DEF6E58408085BEBCFFFF3140A0A4AE1DEF6E5840C0D3C5A7FF003240B03B2A9F486F584080C7F57EA2FE314020ECE001C86F5840406233F965F83140902F2F61976F58400033C4060AF43140B0762DC2776F5840007F740645F331400103000000010000002400000090DD44EAA06B5840808233A0DDDD3140708FA4615B6B5840808233A0DDDD3140103B337E446B584080492C431BE0314070DBD73E476B584000A519A54AE0314090D156E2646B5840408848D921E23140301A74FFBB6B5840408848D921E23140301A74FFBB6B584080029A0644E43140301A74FFBB6B5840402969FCC1E4314050068EC1ED6B5840C07C5B2040E631400077EBF2106C58404008AF3F88E83140103F337E446C58404008AF3F88E83140103F337E446C5840008B395CAAEA3140103F337E446C584080F06C1CB0EB3140502A53C2766C5840C00DC478CCEC3140E0212401CD6C5840C00DC478CCEC3140E0212401CD6C58404031AC1A83EE3140A0BD2359EA6C5840408815A6EEEE3140003671A1556D5840408815A6EEEE3140003671A1556D5840C08D346265F03140A02C4862AC6D584040FA2DE410F13140E05A3020DE6D584040FA2DE410F13140C07FEF9E666E584040FA2DE410F13140C07FEF9E666E58408097510FD0F13140C0772F5FC16E5840C0A6641C22F23140102B972E276F5840007DB80033F331402029C9DB746F5840007DB80033F33140E07DDC1F526F5840C0765A9A5AF23140404F8DFF656E5840005DD7D98FF03140F0EAEDFEDB6D58400012CC423AF03140A0BA937E256D5840409A42E6C9ED314070D717FFA16C5840008D8FA338EB31400001A080506C5840C0E493BE0FE731407008241EB36B584080651AA033E1314040D0D67E956B5840C0D6A17BD5DE3140C0DEE5DF916B5840C05EE44690DE314090DD44EAA06B5840808233A0DDDD314001030000000100000011000000103F337E446C5840802BDE6FB3D43140103F337E446C5840C07F421D55D53140103F337E446C58400073156BB7D5314060B5F79F5F6C5840003C6ED8B5D53140E0326B1F556C584000F3F6393DD73140103F337E446C584000E99B86A7D73140103F337E446C5840007D1E6799D93140409C7A9AF66B5840007D1E6799D93140301A74FFBB6B5840809BE8F00FDB3140301A74FFBB6B5840C0FFA883BBDB3140301A74FFBB6B584080F2CC3AE2DC3140901836C02F6C584080B940463FDA314040FB42BEAE6C58404066B5D957D63140E05FB7FEC06C584080713BDBA2D4314020A5DDDE986C584000C3489D7FD33140B073B4A05A6C5840401A423C11D43140103F337E446C5840802BDE6FB3D43140
86205b5a-9b00-4fd5-a754-945e3edd88cc,01060000000B00000001030000000100000007000000504F644D8F655840C07F441D55553240001671A155655840C07F441D55553240E0012401CD645840C07F441D55553240101F337E44645840C07F441D55553240F0EE723F0A645840C07F441D5555324070457A7FE663584000B1653C49563240504F644D8F655840C07F441D555532400103000000010000000A000000E0699C5FF7675840407A2FE41051324000E0C63F96675840407A2FE41051324020DEEEBE8D67584000D460402E5132409042E021EF66584080B4A919515232409042E021EF66584000FDB9003353324060BCB5EC7366584000FDB90033533240C05FEF9E6666584000D3D9614B533240C05FEF9E66665840C009627137543240103FCA615A675840801DEE82C0523240E0699C5FF7675840407A2FE410513240010300000001000000250000001084B23B07695840007DB90033333240D066FA3792685840007DB9003333324070A0ABBF8868584000144CE65733324070A0ABBF88685840C0FF431D5535324060D87A9820685840C0FF431D55353240907BEC400068584040F71E8A01363240907BEC40006858408082CE39773732401061EFD7C76758408082CE3977373240C098FBBD77675840C0D6EAB297393240C098FBBD7767584000FD1F6799393240C098FBBD77675840C07FAA83BB3B3240C0A1829C5A675840C07FAA83BB3B324080E8F50040675840408C707EC23D324010A5A7A170675840C0207944843F324040DB14A13B685840403045C18B423240E0FE3741FE685840800526236646324050C56A3E11695840800526236646324050C56A3E11695840800268800A473240B02CB17D2B69584040FA6C4259483240E00886BE1E695840409C1444DC48324050C56A3E11695840C045DF3B6949324050C56A3E11695840000B3B5CAA4A3240805DB57DF2685840000B3B5CAA4A324090FCF03EF16858400089E566B74A3240107C445E3968584080F5E8C1DC4E3240907BEC4000685840C0667048A24F3240907BEC4000685840C0AC4872F8503240B063B4A05A68584000A4DBFFFF4F32406079048263695840807530F99E493240004DDDE06E695840005E365F24483240B097A7BE56695840003B3B05F8463240C05F2F5FC1685840408CC236E1423240600DB57FC8675840C02ADE25703F3240A0E37641A7675840C04EFA9FFB3E3240108DA2E08C675840C0AAA01B993B32406078ABC0F3675840C024435C383832401084B23B07695840007DB9003333324001030000000100000005000000101DCE477C69584040FA2EE410313240F08D1C341E69584040FA2EE41031324050C56A3E1169584000C46A6B4331324050C56A3E11695840C0CD914604333240101DCE477C69584040FA2EE4103132400103000000010000002A000000103F337E446C584000DE914258113240103F337E446C584000FDB80033133240103F337E446C584000B062F4DB133240E01A665E716C5840C01480BBEB143240C02ADEBE716C58400034C6FCDB153240103F337E446C584000E561889B173240103F337E446C5840007D1F67991932405040CF5C0A6C5840007D1F6799193240301A74FFBB6B5840801D1635971B3240301A74FFBB6B5840C0FFA983BB1B3240301A74FFBB6B5840808234A0DD1D3240301A74FFBB6B58408005BFBCFF1F3240301A74FFBB6B5840408849D921223240F07B4E37B36B5840408849D921223240E0B746C1B66B58400029EF3D5B233240E0C0CD9F996B5840004645A164263240C073EF9E666B5840006F6B82A72832400006275F336B5840C037A56C902932400006275F336B5840008B3A5CAA2A324020E167E0AA6A5840008B3A5CAA2A324010E1835BA16A5840008B3A5CAA2A324040BCA861226A5840C0D9043A922B324040BCA861226A5840C00DC578CC2C3240407757C1D2695840C00DC578CC2C3240405972609C695840806D9148DA2D324080D9B7DE9969584080DEB16CE52D324080D9B7DE996958408077A4C7EE2E324080D9B7DE9969584040E096CE86303240E0152401CD69584080E78541982F324050C96A3E116A584000BA6B9DB72D324010F018A26D6A5840C0F0D47E6A2C3240402F0D801B6B58408013A77C072B3240E0C0CD9F996B584040C6642139293240F0D96620F96B58400059221CB2253240E0051F40E96B58404092F699B2233240F0D96620F96B584000E75B4067223240106E7661CE6B5840005C6FD8B51D3240C0F32CFE196C58400099DAE4EF1A3240F0E526609E6C58408055F29880173240C018D001AC6C584080EF19C57114324070A14441536C5840002B59DFBF113240103F337E446C584000DE91425811324001030000000100000009000000103F337E446C5840809E5FB35B0F3240103F337E446C5840400816A6EE0E3240009F301E086C5840400816A6EE0E32406088ABC0F36B5840000C98DF680F3240E0B9E64BD26B5840407A2EE4101132409050BB553A6C5840407A2EE410113240A0FA1D80376C5840006BE8F7FC10324020092DE1336C584000DFE541790F3240103F337E446C5840809E5FB35B0F32400103000000010000000D000000A04DA639DC6D5840000B3A5CAA0A3240A01B2AF58F6D5840000B3A5CAA0A32401022A7DE7D6D5840C07A8BC22D0B3240A0A885C15F6D584000842CB81E0D3240003671A1556D5840800BB6BE470D3240003671A1556D5840400816A6EE0E3240E0212401CD6C5840400816A6EE0E3240E0212401CD6C584080B63BC3D30F3240D0D41221D86C584080690E68E80F324030E6C0A11A6D5840403E88BCE40F32408057555E556D5840C09082C64B0F3240F0363840936D584080C7EBA7FE0D3240A04DA639DC6D5840000B3A5CAA0A32400103000000010000000E00000060ACB081D76E5840400849D92102324040F754B6726E5840400849D9210232400091D0FE6A6E5840400816FA5F023240F091AE01746E5840C080DE0032043240C07FEF9E666E584040027B3193043240C07FEF9E666E58408005252366063240E0937C54266E58408005252366063240E05A3020DE6D5840C052349F72083240E05A3020DE6D58404088AF3F88083240E05A3020DE6D584080188735940A324030BD5D5EE36D584000B40DDE560A324090529BA0B06E58404015E7C6F3053240408B57C1D26E5840C050D47E6A04324060ACB081D76E5840400849D9210232400103000000010000000D000000B0762DC2776F5840007F740645F33140B0762DC2776F5840C0FF421D55F53140B0762DC2776F58408082CD3977F73140B0762DC2776F584000FD1E6799F93140B0762DC2776F5840C07FA983BBFB3140E0C90FFD3D6F5840C07FA983BBFB3140A0A4AE1DEF6E58408057E12537FE3140A0A4AE1DEF6E58408085BEBCFFFF3140A0A4AE1DEF6E5840C0D3C5A7FF003240B03B2A9F486F584080C7F57EA2FE314020ECE001C86F5840406233F965F83140902F2F61976F58400033C4060AF43140B0762DC2776F5840007F740645F331400103000000010000002400000090DD44EAA06B5840808233A0DDDD3140708FA4615B6B5840808233A0DDDD3140103B337E446B584080492C431BE0314070DBD73E476B584000A519A54AE0314090D156E2646B5840408848D921E23140301A74FFBB6B5840408848D921E23140301A74FFBB6B584080029A0644E43140301A74FFBB6B5840402969FCC1E4314050068EC1ED6B5840C07C5B2040E631400077EBF2106C58404008AF3F88E83140103F337E446C58404008AF3F88E83140103F337E446C5840008B395CAAEA3140103F337E446C584080F06C1CB0EB3140502A53C2766C5840C00DC478CCEC3140E0212401CD6C5840C00DC478CCEC3140E0212401CD6C58404031AC1A83EE3140A0BD2359EA6C5840408815A6EEEE3140003671A1556D5840408815A6EEEE3140003671A1556D5840C08D346265F03140A02C4862AC6D584040FA2DE410F13140E05A3020DE6D584040FA2DE410F13140C07FEF9E666E584040FA2DE410F13140C07FEF9E666E58408097510FD0F13140C0772F5FC16E5840C0A6641C22F23140102B972E276F5840007DB80033F331402029C9DB746F5840007DB80033F33140E07DDC1F526F5840C0765A9A5AF23140404F8DFF656E5840005DD7D98FF03140F0EAEDFEDB6D58400012CC423AF03140A0BA937E256D5840409A42E6C9ED314070D717FFA16C5840008D8FA338EB31400001A080506C5840C0E493BE0FE731407008241EB36B584080651AA033E1314040D0D67E956B5840C0D6A17BD5DE3140C0DEE5DF916B5840C05EE44690DE314090DD44EAA06B5840808233A0DDDD314001030000000100000011000000103F337E446C5840802BDE6FB3D43140103F337E446C5840C07F421D55D53140103F337E446C58400073156BB7D5314060B5F79F5F6C5840003C6ED8B5D53140E0326B1F556C584000F3F6393DD73140103F337E446C584000E99B86A7D73140103F337E446C5840007D1E6799D93140409C7A9AF66B5840007D1E6799D93140301A74FFBB6B5840809BE8F00FDB3140301A74FFBB6B5840C0FFA883BBDB3140301A74FFBB6B584080F2CC3AE2DC3140901836C02F6C584080B940463FDA314040FB42BEAE6C58404066B5D957D63140E05FB7FEC06C584080713BDBA2D4314020A5DDDE986C584000C3489D7FD33140B073B4A05A6C5840401A423C11D43140103F337E446C5840802BDE6FB3D43140
